Gender,Polarity,Subjectivity,WordCount,FleschReading,OT,NT,BoM,DC,PoGP,AllScriptureCount,StoryNames,TalkingSpeed,AuthorityMentions,WeToYouRatio,WordQuantity,FirstPersonPronoun,PercentInItalics,PercentInQuotes,DaysElapsed,NameSearchResults,Pageviews,MonthGiven,YearGiven,Popular
Male,0.17,0.47,5491.0,4.42,0.0,3.0,0.0,29.0,0.0,3.0,32.0,3.0243889900710887,21.0,26.541,1195.0,239.0,0.046985977053360044,0.0,14659,13300000.0,423.0,10.0,1977.0,n
Male,0.19,0.51,4693.0,6.38,3.0,3.0,2.0,0.0,0.0,8.0,8.0,2.4446782797132856,15.0,16.547,1035.0,124.0,0.008949499254208395,0.0,15415,663000.0,366.0,9.0,1975.0,n
Male,0.16,0.43,5019.0,5.59,2.0,2.0,0.0,4.0,0.0,4.0,15.0,2.416028682337718,10.0,24.308,1071.0,228.0,0.008368200836820083,0.0,13924,606000.0,547.0,10.0,1979.0,n
Male,0.18,0.52,4734.0,6.38,0.0,7.0,0.0,23.0,0.0,9.0,16.0,0.4734,6.0,38.678,1101.0,136.0,0.04900718208703,0.0,16115,40100.0,989.0,10.0,1973.0,n
Male,0.29,0.49,3621.0,4.03,0.0,9.0,3.0,23.0,1.0,16.0,5.0,2.1981477524379347,6.0,16.514,898.0,84.0,0.059375863021264845,0.0,15618,40100.0,461.0,2.0,1975.0,n
Male,0.17,0.47,4440.0,2.47,2.0,8.0,3.0,3.0,0.0,13.0,16.0,1.967617622763386,3.0,18.278,976.0,138.0,0.07882882882882883,0.2981981981981982,13189,806000.0,968.0,10.0,1981.0,n
Male,0.24,0.48,4404.0,5.6,17.0,2.0,5.0,0.0,0.0,24.0,13.0,2.176118694987614,15.0,33.065,1040.0,85.0,0.11058128973660308,0.0,15037,68900.0,900.0,9.0,1976.0,n
Male,0.25,0.48,4131.0,5.99,2.0,1.0,0.0,3.0,0.0,6.0,15.0,2.4459147519862574,13.0,79.114,1127.0,88.0,0.10118615347373518,0.0,13525,68900.0,2515.0,11.0,1980.0,n
Male,0.19,0.45,3841.0,7.16,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.3841,4.0,22.118,902.0,116.0,0.041916167664670656,0.0,16479,68900.0,462.0,10.0,1972.0,n
Male,0.16,0.5,4378.0,3.65,5.0,6.0,9.0,0.0,0.0,22.0,20.0,2.190756804394057,3.0,188.828,1439.0,31.0,0.07766103243490179,0.0,2493,68900.0,735.0,2.0,2011.0,n
Male,0.15,0.5,3507.0,7.17,0.0,1.0,0.0,0.0,0.0,1.0,19.0,1.7892540676151305,27.0,133.333,1205.0,54.0,0.029654975762760195,0.0,15716,68900.0,716.0,11.0,1974.0,n
Female,0.16,0.45,4126.0,6.0,1.0,4.0,1.0,7.0,0.0,7.0,21.0,2.609153432155002,0.0,30.083,1436.0,68.0,0.05574406204556471,0.0,750,82800.0,371.0,11.0,2015.0,n
Female,0.2,0.47,6428.0,6.39,0.0,0.0,1.0,1.0,0.0,2.0,30.0,2.5608745537990822,1.0,208.642,1617.0,177.0,0.03251400124455507,0.0,673,3860000.0,15788.0,1.0,2016.0,y
Male,0.17,0.53,4182.0,3.26,3.0,13.0,14.0,12.0,0.0,36.0,18.0,2.2629698692758824,3.0,57.327,1352.0,56.0,0.05308464849354376,0.0028694404591104736,1086,3860000.0,5365.0,12.0,2014.0,y
Female,0.16,0.49,3205.0,6.39,0.0,3.0,3.0,2.0,0.0,9.0,5.0,2.547338369194771,1.0,88.364,1082.0,73.0,0.0,0.0,4992,5140000.0,873.0,3.0,2004.0,n
Unknown,0.22,0.5,4340.0,4.82,0.0,2.0,0.0,1.0,0.0,18.0,4.0,0.434,4.0,61.164,1115.0,39.0,0.19447004608294932,0.0,11950,740000.0,1472.0,3.0,1985.0,n
Unknown,0.15,0.45,2807.0,9.13,0.0,0.0,0.0,3.0,0.0,0.0,12.0,0.2807,1.0,41.286,936.0,30.0,0.30210188813680083,0.0,15289,544000.0,49.0,1.0,1976.0,n
Unknown,0.18,0.52,4914.0,6.77,0.0,0.0,5.0,0.0,0.0,8.0,4.0,0.4914,5.0,40.463,1079.0,59.0,0.0638990638990639,0.0,15912,400000.0,2605.0,5.0,1974.0,n
Unknown,0.18,0.5,3986.0,5.6,0.0,2.0,3.0,0.0,0.0,7.0,8.0,2.2892749059632185,6.0,27.272,957.0,64.0,0.2212744606121425,0.0,15604,2670.0,1206.0,3.0,1975.0,n
Unknown,0.15,0.5,4660.0,5.99,1.0,3.0,1.0,3.0,1.0,6.0,14.0,1.8384603538917825,3.0,114.189,1053.0,86.0,0.009227467811158798,0.0,12993,751000.0,449.0,5.0,1982.0,n
Unknown,0.16,0.48,4483.0,4.82,0.0,2.0,1.0,1.0,1.0,9.0,7.0,2.098520783922107,9.0,26.273,1142.0,45.0,0.06758866830247602,0.0,13749,751000.0,1146.0,4.0,1980.0,n
Unknown,0.15,0.42,3961.0,6.39,0.0,0.0,2.0,0.0,0.0,2.0,27.0,2.4955561753202242,10.0,272.25,1223.0,23.0,0.08659429437010856,0.0015147689977278464,7680,400000.0,699.0,11.0,1996.0,n
Female,0.17,0.52,4466.0,5.61,3.0,8.0,6.0,9.0,4.0,27.0,13.0,2.8749296180836894,3.0,176.023,1204.0,84.0,0.023510971786833857,0.0,4537,6220.0,1399.0,6.0,2005.0,n
Female,0.18,0.5,5239.0,5.22,8.0,8.0,9.0,0.0,1.0,34.0,24.0,3.150982524346588,7.0,177.941,1617.0,106.0,0.12826875357892728,0.0,7141,6510.0,3056.0,5.0,1998.0,n
Female,0.16,0.48,4913.0,7.17,1.0,1.0,1.0,8.0,7.0,16.0,10.0,3.4859134942859304,4.0,488.893,1282.0,46.0,0.09993893751272136,0.0,6021,6510.0,979.0,6.0,2001.0,n
Female,0.17,0.56,5248.0,4.83,5.0,11.0,17.0,2.0,2.0,42.0,16.0,2.5711090724924888,16.0,25.09,1542.0,25.0,0.07336128048780488,0.0,1534,62300.0,21208.0,9.0,2013.0,y
Female,0.19,0.49,3663.0,6.39,0.0,4.0,6.0,1.0,0.0,11.0,12.0,2.79195903602336,4.0,341.333,1184.0,77.0,0.009555009555009555,0.0,2374,3550000.0,694.0,5.0,2011.0,n
Female,0.16,0.5,4077.0,6.78,1.0,1.0,2.0,0.0,0.0,4.0,2.0,2.8096804990576967,11.0,244.565,1254.0,36.0,0.03237674760853569,0.0071130733382389014,3074,6320.0,1091.0,6.0,2009.0,n
Female,0.19,0.51,4176.0,5.61,0.0,13.0,27.0,0.0,2.0,47.0,10.0,1.581608998052341,9.0,208.895,1238.0,48.0,0.0821360153256705,0.0,8758,6320.0,4973.0,12.0,1993.0,n
Male,0.14,0.51,5976.0,8.74,3.0,2.0,7.0,0.0,0.0,12.0,20.0,2.1686432189981275,1.0,71.041,1597.0,87.0,0.06726907630522089,0.0,8338,6320.0,2032.0,1.0,1995.0,n
Male,0.22,0.51,4385.0,7.55,0.0,1.0,0.0,0.0,1.0,4.0,6.0,2.3575944829959283,12.0,43.214,1099.0,147.0,0.18175598631698975,0.0,13553,6320.0,608.0,10.0,1980.0,n
Male,0.24,0.54,5109.0,7.55,1.0,2.0,4.0,6.0,1.0,10.0,11.0,2.0459831611861494,9.0,11.281,1325.0,59.0,0.09747504403992954,0.0,9215,9510.0,1652.0,9.0,1992.0,n
Male,0.19,0.47,5699.0,5.22,0.0,0.0,0.0,4.0,0.0,27.0,22.0,1.9059971184293434,19.0,34.722,1489.0,69.0,0.1093174241094929,0.0,8424,33800.0,2170.0,11.0,1994.0,n
Male,0.17,0.54,4184.0,7.17,1.0,0.0,2.0,1.0,0.0,5.0,11.0,2.336573858965653,14.0,33.8,1221.0,65.0,0.15391969407265774,0.0,11651,530000.0,360.0,1.0,1986.0,n
Male,0.2,0.51,3548.0,6.39,2.0,5.0,0.0,2.0,1.0,8.0,6.0,2.0192469673353983,1.0,41.438,1159.0,35.0,0.08624577226606539,0.0,3030,530000.0,913.0,8.0,2009.0,n
Male,0.17,0.49,4984.0,4.43,0.0,1.0,2.0,5.0,0.0,3.0,8.0,1.9178584017128353,9.0,20.829,1306.0,75.0,0.1456661316211878,0.0020064205457463883,2579,530000.0,1631.0,11.0,2010.0,n
Male,0.24,0.48,5091.0,5.99,0.0,0.0,0.0,3.0,0.0,0.0,7.0,2.1042476787556543,2.0,38.893,1134.0,130.0,0.11412296208996268,0.0,13968,2400000.0,1082.0,9.0,1979.0,n
Male,0.24,0.54,5098.0,6.38,0.0,0.0,2.0,0.0,0.0,4.0,4.0,2.247615710913178,7.0,52.008,1148.0,75.0,0.19733228717143977,0.0,11042,2400000.0,974.0,9.0,1987.0,n
Male,0.21,0.52,5416.0,7.17,1.0,0.0,1.0,4.0,1.0,4.0,7.0,1.9810744475779756,16.0,90.919,1354.0,61.0,0.061484490398818314,0.0016617429837518464,1562,760000.0,7876.0,8.0,2013.0,y
Male,0.21,0.49,4232.0,6.38,0.0,0.0,0.0,0.0,0.0,1.0,7.0,1.7902295430740847,3.0,17.779,1120.0,106.0,0.18879962192816635,0.0,12419,1630000.0,1118.0,11.0,1983.0,n
Male,0.16,0.45,4463.0,7.18,1.0,1.0,1.0,1.0,0.0,8.0,13.0,0.4463,9.0,20.512,1509.0,27.0,0.2319067891552767,0.0,7764,4440000.0,329.0,8.0,1996.0,n
Male,0.19,0.53,5882.0,7.96,0.0,0.0,6.0,1.0,0.0,11.0,6.0,2.4778967843510835,13.0,49.021,1724.0,44.0,0.11356681400884053,0.0,5216,9800000.0,4661.0,8.0,2003.0,y
Male,0.2,0.53,4424.0,6.78,0.0,3.0,8.0,1.0,2.0,16.0,13.0,2.5156794002401948,10.0,8.658,1239.0,68.0,0.04814647377938517,0.0,6105,4850.0,2177.0,3.0,2001.0,n
Male,0.15,0.51,5506.0,6.78,0.0,8.0,1.0,1.0,1.0,10.0,10.0,2.2792779168078736,12.0,67.837,1472.0,104.0,0.0586632764257174,0.0,7932,4850.0,2059.0,3.0,1996.0,n
Male,0.13,0.52,5945.0,6.0,0.0,3.0,8.0,0.0,0.0,23.0,7.0,2.2904851436321048,7.0,33.252,1602.0,62.0,0.04878048780487805,0.0,5750,411000.0,3066.0,3.0,2002.0,n
Male,0.17,0.45,5149.0,6.78,0.0,0.0,1.0,2.0,0.0,3.0,27.0,2.0927899747678382,41.0,16.333,1613.0,33.0,0.10526315789473684,0.0,10242,411000.0,1098.0,11.0,1989.0,n
Male,0.26,0.53,4888.0,6.77,0.0,0.0,0.0,2.0,0.0,0.0,7.0,2.5109864217690054,25.0,9.773,1028.0,160.0,0.008797054009819968,0.0,14442,411000.0,343.0,5.0,1978.0,n
Female,0.11,0.48,6395.0,6.39,2.0,9.0,1.0,0.0,0.0,17.0,25.0,2.6367625586038863,14.0,124.471,1949.0,190.0,0.24034401876465988,0.0,7708,411000.0,5964.0,10.0,1996.0,y
Male,0.15,0.52,3541.0,6.0,0.0,1.0,0.0,1.0,0.0,7.0,8.0,1.672820656240788,7.0,41.143,1171.0,61.0,0.19429539678057045,0.0,8471,9800000.0,35.0,9.0,1994.0,n
Male,0.2,0.47,1092.0,4.83,0.0,0.0,2.0,0.0,0.0,2.0,16.0,3.1888223793812847,1.0,85.333,542.0,18.0,0.015567765567765568,0.0,475,964000.0,32.0,8.0,2016.0,n
Male,0.18,0.5,5182.0,4.05,7.0,14.0,30.0,0.0,7.0,70.0,17.0,2.9960208195117155,9.0,202.316,1382.0,32.0,0.01659590891547665,0.0,666,2460.0,2231.0,2.0,2016.0,y
Female,0.17,0.5,6301.0,4.04,0.0,0.0,12.0,0.0,0.0,12.0,7.0,0.6301,1.0,30.769,1591.0,267.0,0.2518647833677194,0.0,7911,5130.0,460.0,4.0,1996.0,n
Female,0.21,0.5,6668.0,4.43,1.0,3.0,1.0,0.0,0.0,7.0,14.0,2.915667764293244,8.0,7.211,1763.0,124.0,0.11352729454109178,0.0,7332,5130.0,861.0,11.0,1997.0,n
Female,0.17,0.52,4940.0,6.0,1.0,3.0,5.0,7.0,0.0,11.0,26.0,0.494,1.0,20.078,1535.0,66.0,0.13238866396761134,0.0012145748987854252,8240,5130.0,1417.0,5.0,1995.0,n
Female,0.14,0.48,4186.0,6.0,0.0,1.0,2.0,4.0,0.0,3.0,17.0,2.773958804569102,4.0,103.5,1401.0,71.0,0.05231724796942188,0.0,6392,1410000.0,531.0,5.0,2000.0,n
Female,0.24,0.55,1344.0,4.43,0.0,1.0,1.0,3.0,0.0,2.0,4.0,0.1344,3.0,324.0,518.0,26.0,0.055059524,0.064732143,7757,34500.0,488.0,9,1996,n
Female,0.21,0.58,2017.0,5.22,1.0,3.0,4.0,5.0,2.0,15.0,3.0,2.053971487,6.0,121.0,767.0,16.0,0.044124938,0.058006941,6658,392000.0,729.0,9,1999,n
Female,0.24,0.53,1681.0,5.61,0.0,3.0,3.0,12.0,0.0,6.0,5.0,1.921142857,0.0,1682.0,640.0,22.0,0.073765616,0.038072576,6532,36700.0,2305.0,1,2000,n
Female,0.23,0.52,826.0,5.22,0.0,0.0,0.0,6.0,0.0,0.0,2.0,1.79175705,3.0,26.667,369.0,8.0,0.031476998,0.043583535,7995,36700.0,871.0,1,1996,n
Female,0.15,0.56,1266.0,4.04,0.0,0.0,7.0,3.0,0.0,8.0,2.0,2.599589322,3.0,72.0,507.0,4.0,0.291469194,0.128751975,6903,36700.0,721.0,1,1999,n
Female,0.22,0.48,1145.0,4.83,0.0,2.0,0.0,9.0,0.0,2.0,6.0,0.716072545,1.0,90.25,484.0,18.0,0.202620087,0.057641921,7631,36700.0,36.0,1,1997,n
Female,0.2,0.49,1506.0,4.83,0.0,1.0,1.0,3.0,0.0,3.0,7.0,2.306278714,5.0,24.067,655.0,5.0,0.109561753,0.217131474,7022,376000.0,701.0,9,1998,n
Female,0.22,0.51,2090.0,5.61,2.0,2.0,1.0,2.0,1.0,6.0,5.0,2.524154589,2.0,33.108,725.0,12.0,0.06507177,0.046411483,6280,518000.0,428.0,9,2000,n
Female,0.18,0.49,1669.0,5.22,0.0,0.0,1.0,2.0,2.0,6.0,7.0,0.1669,7.0,392.0,642.0,7.0,0.028759736,0.086279209,7386,623000.0,816.0,9,1997,n
Female,0.15,0.48,4341.0,6.0,1.0,3.0,6.0,1.0,0.0,11.0,13.0,2.412628143660214,7.0,55.225,1310.0,102.0,0.09467864547339323,0.0048375950241879755,2731,17100.0,2581.0,6.0,2010.0,y
Unknown,0.15,0.47,2939.0,9.52,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.2939,1.0,7.143,1059.0,21.0,0.03810820006805036,0.0,15954,17100.0,157.0,3.0,1974.0,n
Unknown,0.17,0.48,4172.0,4.82,1.0,6.0,3.0,0.0,0.0,11.0,11.0,0.4172,1.0,20.753,1263.0,134.0,0.15340364333652926,0.0,15373,17100.0,194.0,10.0,1975.0,n
Unknown,0.22,0.56,4978.0,5.99,0.0,2.0,6.0,0.0,0.0,8.0,9.0,0.4978,1.0,77.042,1264.0,120.0,0.1506629168340699,0.0,13763,17100.0,383.0,3.0,1980.0,n
Unknown,0.17,0.55,3773.0,5.99,0.0,5.0,0.0,0.0,0.0,5.0,5.0,1.6756714825258803,0.0,20.167,1150.0,74.0,0.26663132785581767,0.0,14190,17100.0,412.0,1.0,1979.0,n
Unknown,0.23,0.56,4652.0,5.99,0.0,6.0,3.0,1.0,0.0,9.0,10.0,1.9526145391152512,1.0,80.314,1247.0,119.0,0.13843508168529664,0.0,14561,17100.0,690.0,1.0,1978.0,n
Unknown,0.23,0.54,4618.0,5.6,2.0,6.0,3.0,0.0,0.0,16.0,15.0,0.4618,1.0,20.632,1339.0,93.0,0.14313555651797316,0.0,11586,17100.0,143.0,3.0,1986.0,n
Unknown,0.23,0.55,4046.0,5.99,2.0,0.0,1.0,0.0,0.0,3.0,20.0,1.60604746070043,1.0,73.633,1212.0,104.0,0.1426099851705388,0.0,12797,17100.0,165.0,11.0,1982.0,n
Unknown,0.16,0.52,5900.0,4.82,2.0,22.0,7.0,2.0,0.0,40.0,10.0,0.59,1.0,87.671,1486.0,149.0,0.08779661016949153,0.0,10706,17100.0,795.0,8.0,1988.0,n
Unknown,0.19,0.51,6068.0,5.99,1.0,2.0,6.0,0.0,0.0,12.0,13.0,0.6068,5.0,92.48,1542.0,87.0,0.27290705339485827,0.0,13394,17100.0,1352.0,3.0,1981.0,n
Unknown,0.17,0.48,4013.0,7.95,0.0,1.0,3.0,4.0,0.0,6.0,6.0,0.4013,2.0,13.043,1104.0,111.0,0.02417144281086469,0.0,22163,17100.0,325.0,3.0,1957.0,n
Unknown,0.21,0.5,4087.0,5.99,2.0,0.0,1.0,0.0,0.0,4.0,18.0,2.09877329345647,1.0,16.531,1218.0,89.0,0.08000978712992415,0.0,16500,17100.0,376.0,9.0,1972.0,n
Unknown,0.22,0.5,3545.0,8.34,0.0,2.0,4.0,1.0,0.0,6.0,12.0,2.3017726787915724,4.0,80.033,1150.0,68.0,0.059520451339915376,0.0,7897,173.0,2050.0,4.0,1996.0,n
Unknown,0.19,0.52,3567.0,4.82,1.0,2.0,1.0,1.0,0.0,4.0,14.0,2.4519103866965817,0.0,13.37,1226.0,82.0,0.24586487244182786,0.0,16059,12500000.0,576.0,12.0,1973.0,n
Unknown,0.2,0.49,3355.0,9.12,0.0,0.0,3.0,1.0,1.0,5.0,5.0,2.3475284362311917,0.0,33.138,957.0,77.0,0.19046199701937408,0.0,19237,12500000.0,334.0,3.0,1965.0,n
Unknown,0.16,0.48,4747.0,6.39,1.0,0.0,12.0,5.0,0.0,15.0,20.0,2.469734008901517,2.0,27.769,1321.0,38.0,0.11691594691384032,0.0,15186,12500000.0,3565.0,5.0,1976.0,n
Unknown,0.13,0.53,3181.0,4.43,1.0,4.0,3.0,0.0,0.0,17.0,9.0,2.33974132655463,3.0,17.286,921.0,45.0,0.3055642879597611,0.0,14134,12500000.0,763.0,3.0,1979.0,n
Unknown,0.18,0.52,4507.0,5.6,0.0,3.0,7.0,1.0,5.0,18.0,14.0,0.4507,8.0,72.25,991.0,54.0,0.3077435100954071,0.0,14542,92900.0,1157.0,2.0,1978.0,n
Unknown,0.17,0.55,3878.0,4.82,3.0,1.0,3.0,6.0,0.0,13.0,12.0,3.1100831494123082,4.0,12.062,1228.0,56.0,0.2870036101083033,0.0,15732,372000.0,1089.0,11.0,1974.0,n
Unknown,0.16,0.44,3444.0,6.79,1.0,0.0,0.0,6.0,0.0,3.0,14.0,0.3444,23.0,64.692,1119.0,48.0,0.5394889663182346,0.0,16444,372000.0,664.0,11.0,1972.0,n
Unknown,0.18,0.45,3216.0,5.61,5.0,5.0,1.0,0.0,3.0,24.0,14.0,0.3216,10.0,112.5,945.0,21.0,0.12437810945273632,0.0,14869,557000.0,738.0,3.0,1977.0,n
Male,0.18,0.48,5126.0,6.39,0.0,2.0,3.0,1.0,0.0,7.0,14.0,4.005688922230558,9.0,88.971,1341.0,125.0,0.11607491221225127,0.0,4649,557000.0,1041.0,3.0,2005.0,n
Male,0.23,0.56,4918.0,4.82,0.0,2.0,4.0,7.0,3.0,9.0,9.0,2.7489869701669516,12.0,154.714,1329.0,122.0,0.054087027246848315,0.0,1149,157000.0,1926.0,10.0,2014.0,y
Male,0.15,0.57,4682.0,6.0,0.0,0.0,3.0,7.0,0.0,3.0,17.0,3.035989640544533,13.0,41.531,1307.0,89.0,0.04207603588210167,0.00448526270824434,883,157000.0,6119.0,6.0,2015.0,y
Male,0.14,0.46,5537.0,7.56,6.0,6.0,0.0,1.0,0.0,12.0,42.0,2.0410485320080056,6.0,9.443,1659.0,170.0,0.004334477153693336,0.0,2136,9110.0,841.0,1.0,2012.0,n
Male,0.12,0.48,4415.0,7.56,0.0,0.0,2.0,3.0,0.0,3.0,15.0,2.1691153350312864,4.0,162.0,1289.0,22.0,0.15039637599093997,0.0,15123,9110.0,1895.0,7.0,1976.0,n
Male,0.24,0.53,6020.0,4.82,4.0,6.0,0.0,2.0,2.0,14.0,14.0,0.602,21.0,241.975,1246.0,66.0,0.21661129568106313,0.0,16159,9110.0,1537.0,9.0,1973.0,n
Male,0.19,0.48,4167.0,6.39,2.0,6.0,0.0,2.0,1.0,9.0,16.0,0.4167,6.0,231.2,1021.0,21.0,0.0619150467962563,0.0,14596,9110.0,883.0,12.0,1977.0,n
Male,0.17,0.49,3902.0,5.6,0.0,5.0,0.0,2.0,0.0,11.0,12.0,2.179262085400787,8.0,277.885,939.0,29.0,0.028703229113275244,0.0,13576,9110.0,1422.0,9.0,1980.0,n
Male,0.24,0.48,4936.0,5.21,2.0,6.0,8.0,3.0,0.0,17.0,17.0,2.045086930005215,2.0,34.043,1135.0,47.0,0.16713938411669368,0.0,15767,762000.0,2053.0,9.0,1974.0,n
Male,0.18,0.49,7072.0,5.99,1.0,10.0,0.0,2.0,0.0,16.0,16.0,0.7072,23.0,66.566,1192.0,59.0,0.1276866515837104,0.0,13940,31100.0,1005.0,9.0,1979.0,n
Male,0.12,0.5,4198.0,9.15,0.0,2.0,2.0,2.0,0.0,7.0,7.0,0.4198,9.0,184.471,1314.0,42.0,0.03454025726536446,0.0,7666,455000.0,681.0,12.0,1996.0,n
Male,0.13,0.47,5486.0,7.56,0.0,0.0,7.0,0.0,0.0,7.0,23.0,3.603596502291168,6.0,58.778,1511.0,34.0,0.06616842872767044,0.0,5958,46900.0,966.0,8.0,2001.0,n
Female,0.23,0.56,4519.0,6.39,1.0,8.0,6.0,0.0,0.0,21.0,1.0,3.1012096479027886,3.0,57.095,1284.0,50.0,0.07169727815888471,0.0,4957,457.0,3829.0,5.0,2004.0,y
Male,0.28,0.53,5070.0,7.17,1.0,0.0,15.0,1.0,1.0,21.0,14.0,2.3815533427238456,11.0,84.028,1559.0,82.0,0.08915187376725839,0.0,8107,537000.0,4362.0,9.0,1995.0,n
Male,0.25,0.54,4597.0,7.95,0.0,1.0,3.0,0.0,0.0,8.0,10.0,1.99562874677814,6.0,292.571,1402.0,96.0,0.0885360017402654,0.0,9012,661000.0,904.0,3.0,1993.0,n
Female,0.15,0.49,5826.0,10.3,0.0,1.0,3.0,0.0,0.0,4.0,18.0,0.5826,0.0,52.364,1799.0,96.0,0.03364229316855476,0.0,7862,2160.0,540.0,5.0,1996.0,n
Male,0.23,0.51,3467.0,7.56,1.0,0.0,1.0,10.0,0.0,4.0,7.0,0.3467,5.0,43.103,912.0,131.0,0.026535910008653015,0.0,15205,5740000.0,831.0,4.0,1976.0,n
Male,0.12,0.4,2872.0,4.43,0.0,1.0,4.0,0.0,0.0,9.0,5.0,1.677423776119217,3.0,41.397,901.0,48.0,0.14032033426183843,0.0,11168,820000.0,2607.0,5.0,1987.0,n
Male,0.21,0.51,3642.0,6.0,0.0,7.0,1.0,0.0,0.0,13.0,7.0,1.7707358909981272,6.0,19.841,1099.0,93.0,0.11147721032399781,0.0,9586,24600.0,1399.0,9.0,1991.0,n
Male,0.18,0.54,3119.0,7.95,1.0,4.0,0.0,0.0,0.0,6.0,10.0,2.1122430183336465,8.0,48.658,937.0,76.0,0.18595703751202308,0.0,14857,3180000.0,513.0,3.0,1977.0,n
Male,0.1,0.51,3010.0,6.39,0.0,2.0,0.0,0.0,0.0,5.0,8.0,1.7450462330964347,1.0,184.083,1005.0,22.0,0.036212624584717606,0.0,13028,3090.0,1179.0,3.0,1982.0,n
Male,0.19,0.5,3455.0,4.82,0.0,0.0,5.0,8.0,1.0,13.0,14.0,1.9787648841682774,7.0,66.692,1060.0,51.0,0.16613603473227206,0.0,9150,4330000.0,2263.0,11.0,1992.0,n
Male,0.2,0.51,3792.0,4.43,0.0,7.0,0.0,2.0,0.0,7.0,10.0,0.3792,22.0,11.792,1028.0,101.0,0.13132911392405064,0.0,10769,1200000.0,596.0,6.0,1988.0,n
Male,0.26,0.53,3089.0,7.17,0.0,5.0,0.0,2.0,0.0,7.0,24.0,2.293957240854866,10.0,11.115,1047.0,30.0,0.10262220783425056,0.0,10496,1200000.0,620.0,3.0,1989.0,n
Male,0.24,0.52,3184.0,5.21,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2.2607813139039945,45.0,15.373,891.0,135.0,0.10270100502512562,0.0,14605,31100.0,367.0,12.0,1977.0,n
Male,0.13,0.41,2965.0,4.43,0.0,3.0,0.0,2.0,0.0,3.0,16.0,0.2965,3.0,21.879,866.0,112.0,0.09443507588532883,0.0,16360,7910.0,1451.0,2.0,1973.0,n
Male,0.22,0.53,2723.0,4.43,1.0,2.0,4.0,7.0,0.0,9.0,8.0,2.0160255397785605,7.0,5.76,872.0,67.0,0.21116415717958134,0.0,12076,7910.0,243.0,11.0,1984.0,n
Male,0.16,0.53,2976.0,4.43,0.0,2.0,0.0,11.0,0.0,3.0,12.0,2.799799297541395,12.0,137.195,935.0,80.0,0.10047043010752688,0.0,15653,7910.0,802.0,1.0,1975.0,n
Male,0.19,0.55,3995.0,7.17,0.0,0.0,1.0,2.0,0.0,1.0,12.0,0.3995,38.0,25.689,1090.0,112.0,0.15869837296620776,0.0,10144,7910.0,286.0,2.0,1990.0,n
Male,0.12,0.46,10579.0,4.82,1.0,0.0,0.0,0,3.0,4.0,29.0,3.7081756761809332,27.0,196.005,1889.0,364.0,0.09008412893468191,0.0,15095,6790,1671.0,8.0,1976.0,n
Male,0.13,0.48,10509.0,4.03,1.0,0.0,0.0,1,0.0,2.0,20.0,3.1183926909710133,5.0,38.404,1820.0,494.0,0.11437815206013893,0.0,16005,6790,2962.0,2.0,1974.0,n
Male,0.15,0.5,10428.0,4.43,5.0,13.0,0.0,17,1.0,32.0,21.0,4.342028122973609,3.0,105.0,2016.0,95.0,0.12044495588799387,0.0,16131,96000,3703.0,9.0,1973.0,n
Unknown,0.13,0.41,8634.0,7.18,1.0,1.0,0.0,0,0.0,2.0,46.0,2.279882863558226,39.0,128.0,2302.0,63.0,0.12068566133889275,0.004401204540189946,6673,19300,425.0,8.0,1999.0,n
Male,0.14,0.45,8286.0,6.4,1.0,10.0,2.0,6,0.0,19.0,32.0,4.600171141615245,14.0,176.191,2207.0,73.0,0.08918657977311127,0.0,6084,99800,1152.0,4.0,2001.0,n
Male,0.14,0.45,8286.0,6.4,1.0,10.0,2.0,6,0.0,19.0,32.0,4.600171141615245,14.0,176.191,2207.0,73.0,0.08918657977311127,0.0,6084,99800,257.0,4.0,2001.0,n
Male,0.14,0.5,7651.0,4.03,6.0,3.0,2.0,14,2.0,25.0,23.0,0.7651,12.0,57.143,1560.0,190.0,0.05032021957913998,0.0,12897,21600,137.0,8.0,1982.0,n
Male,0.19,0.5,7586.0,8.74,0.0,0.0,0.0,0,1.0,1.0,35.0,0.7586,8.0,650.893,1968.0,108.0,0.04890587925125231,0.0,9592,76000,150.0,8.0,1991.0,n
Male,0.24,0.53,7464.0,6.77,2.0,3.0,0.0,1,0.0,6.0,12.0,0.7464,5.0,83.027,1649.0,148.0,0.01795284030010718,0.0,14311,63600,1157.0,9.0,1978.0,n
Male,0.13,0.45,7439.0,5.21,2.0,3.0,3.0,1,0.0,9.0,20.0,2.1898046572966017,10.0,15.641,1555.0,184.0,0.06277725500739346,0.0,13107,322000,1950.0,1.0,1982.0,n
Male,0.17,0.49,7393.0,4.44,7.0,19.0,8.0,9,0.0,43.0,38.0,3.143169388684803,9.0,90.613,1928.0,52.0,0.11375625591776005,0.0,1933,4450,29297.0,8.0,2012.0,y
Male,0.17,0.45,7376.0,6.39,2.0,0.0,0.0,2,0.0,4.0,16.0,3.8423070511751956,1.0,64.48,1787.0,117.0,0.016133405639913233,0.0,6637,259000,1289.0,9.0,1999.0,n
Male,0.17,0.51,7380.0,4.82,10.0,0.0,0.0,0,0.0,10.0,26.0,1.680494821472473,11.0,43.191,1824.0,180.0,0.10677506775067751,0.0,11406,6790,1228.0,9.0,1986.0,n
